species	cancer_type	correlation
Macroglossus_sobrinus	thyroid	0.219486165136982
Macroglossus_sobrinus	urothelial	0.273484748482663
Macroglossus_sobrinus	uterine	0.172049018733578
Mandrillus_leucophaeus	all	0.706326545859296
Mandrillus_leucophaeus	bladder	0.734238224011596
Mandrillus_leucophaeus	breast	0.70485499082919
Mandrillus_leucophaeus	central nervous system	0.668428962250696
Mandrillus_leucophaeus	colon	0.709832259901823
Mandrillus_leucophaeus	colorectal	0.712841301019855
Mandrillus_leucophaeus	endometrial	0.698672695471648
Mandrillus_leucophaeus	gastric	0.709311777519515
Mandrillus_leucophaeus	glioma	0.737866881056873
Mandrillus_leucophaeus	head and neck	0.718281002939905
Mandrillus_leucophaeus	hepatocellular	0.731887586980773
Mandrillus_leucophaeus	intestine	0.696584497638961
Mandrillus_leucophaeus	kidney	0.70155808202732
Mandrillus_leucophaeus	leukaemia	0.636489696227627
Mandrillus_leucophaeus	liver	0.458486767271048
Mandrillus_leucophaeus	lung	0.694834345264337
Mandrillus_leucophaeus	lymphoma	0.68751900274148
Mandrillus_leucophaeus	melanoma	0.714459968433409
Mandrillus_leucophaeus	mesothelioma	0.735242132517609
Mandrillus_leucophaeus	oesophagus	0.668128892263719
Mandrillus_leucophaeus	other tumour types	0.754354117716384
Mandrillus_leucophaeus	ovarian	0.721068500068772
Mandrillus_leucophaeus	paediatric	0.626616331299596
Mandrillus_leucophaeus	pancreas	0.708431498793146
Mandrillus_leucophaeus	prostate	0.712690403547556
Mandrillus_leucophaeus	rare other tumour types	-0.00180508282347174
Mandrillus_leucophaeus	renal	0.705706916579754
Mandrillus_leucophaeus	sarcoma	0.713644965402894
Mandrillus_leucophaeus	skin	0.733795637496351
Mandrillus_leucophaeus	small intestine	0.721917835422305
Mandrillus_leucophaeus	soft tissue sarcoma	0.580480289278021
Mandrillus_leucophaeus	testicular	0.770618305744888
Mandrillus_leucophaeus	thyroid	0.701369988072614
Mandrillus_leucophaeus	urothelial	0.748724707525765
Mandrillus_leucophaeus	uterine	0.680242737471263
Manis_javanica	all	0.203523597176429
Manis_javanica	bladder	0.238951308910245
Manis_javanica	breast	0.162438240781415
Manis_javanica	central nervous system	0.20439830041658
Manis_javanica	colon	0.22857560379573
Manis_javanica	colorectal	0.190179810606297
Manis_javanica	endometrial	0.124008620904968
Manis_javanica	gastric	0.177826299112905
Manis_javanica	glioma	0.222316664743671
Manis_javanica	head and neck	0.18948453559897
Manis_javanica	hepatocellular	0.223763954391726
Manis_javanica	intestine	0.185190206161833
Manis_javanica	kidney	0.301648169744521
Manis_javanica	leukaemia	0.153652123798187
Manis_javanica	liver	0.241991097472376
Manis_javanica	lung	0.254808583357941
Manis_javanica	lymphoma	0.200379724114145
Manis_javanica	melanoma	0.250128027977084
Manis_javanica	mesothelioma	0.35123875201702
Manis_javanica	oesophagus	0.155641274957285
Manis_javanica	other tumour types	0.254103702804504
Manis_javanica	ovarian	0.21067647639849
Manis_javanica	paediatric	0.341776356087787
Manis_javanica	pancreas	0.0773422744551381
Manis_javanica	prostate	0.163447645197554
Manis_javanica	rare other tumour types	0.0598429003006547
Manis_javanica	renal	0.147028169204682
Manis_javanica	sarcoma	0.188680270709291
Manis_javanica	skin	0.180058270418433
Manis_javanica	small intestine	0.166947860006867
Manis_javanica	soft tissue sarcoma	0.141533624297744
Manis_javanica	testicular	0.0603943524829601
Manis_javanica	thyroid	0.247897454352341
Manis_javanica	urothelial	0.298095954010884
Manis_javanica	uterine	0.229287555887181
Manis_pentadactyla	all	0.191253210709744
Manis_pentadactyla	bladder	0.240590755712098
Manis_pentadactyla	breast	0.160550843595703
Manis_pentadactyla	central nervous system	0.202938272031188
Manis_pentadactyla	colon	0.21586356180313
Manis_pentadactyla	colorectal	0.18124725290186
Manis_pentadactyla	endometrial	0.119982421426848
Manis_pentadactyla	gastric	0.170105411060474
Manis_pentadactyla	glioma	0.188315820884508
Manis_pentadactyla	head and neck	0.156620269642221
Manis_pentadactyla	hepatocellular	0.190374126783336
Manis_pentadactyla	intestine	0.155411752925874
Manis_pentadactyla	kidney	0.273038324034692
Manis_pentadactyla	leukaemia	0.164718967670642
Manis_pentadactyla	liver	0.252006853457383
Manis_pentadactyla	lung	0.234527098017703
Manis_pentadactyla	lymphoma	0.199701407595726
Manis_pentadactyla	melanoma	0.219900034751607
Manis_pentadactyla	mesothelioma	0.353866597333237
Manis_pentadactyla	oesophagus	0.119896593592193
Manis_pentadactyla	other tumour types	0.267223131664415
Manis_pentadactyla	ovarian	0.205613500314708
Manis_pentadactyla	paediatric	0.227297855435484
Manis_pentadactyla	pancreas	0.110178040036735
Manis_pentadactyla	prostate	0.16659886458204
Manis_pentadactyla	rare other tumour types	0.2688324813151
Manis_pentadactyla	renal	0.171347778012035
Manis_pentadactyla	sarcoma	0.178604960306123
Manis_pentadactyla	skin	0.139589891157102
Manis_pentadactyla	small intestine	0.255850298566532
Manis_pentadactyla	soft tissue sarcoma	0.0361468422154903
Manis_pentadactyla	testicular	0.113200657503787
Manis_pentadactyla	thyroid	0.247487937325553
Manis_pentadactyla	urothelial	0.254799682473292
Manis_pentadactyla	uterine	0.185576421699556
Marmota_marmota	all	0.227388740655257
Marmota_marmota	bladder	0.284824879738381
Marmota_marmota	breast	0.201959540893971
Marmota_marmota	central nervous system	0.24188835710884
Marmota_marmota	colon	0.280383818702959
Marmota_marmota	colorectal	0.22371498600037
Marmota_marmota	endometrial	0.153177964972637
Marmota_marmota	gastric	0.198586253632764
Marmota_marmota	glioma	0.243977434873344
Marmota_marmota	head and neck	0.223668421222532
Marmota_marmota	hepatocellular	0.213558730673178
Marmota_marmota	intestine	0.198512068503102
Marmota_marmota	kidney	0.308190659463087
Marmota_marmota	leukaemia	0.135688949177941
Marmota_marmota	liver	0.206610718156808
Marmota_marmota	lung	0.282610771536591
Marmota_marmota	lymphoma	0.225544267148842
Marmota_marmota	melanoma	0.269460309760074
Marmota_marmota	mesothelioma	0.334879891190679
Marmota_marmota	oesophagus	0.200209474195044
Marmota_marmota	other tumour types	0.302307390168898
Marmota_marmota	ovarian	0.251528385301377
Marmota_marmota	paediatric	0.249001209015561
Marmota_marmota	pancreas	0.121820120609739
Marmota_marmota	prostate	0.151848380378048
Marmota_marmota	rare other tumour types	0.0469565217391304
Marmota_marmota	renal	0.183737727023342
Marmota_marmota	sarcoma	0.256712263368185
Marmota_marmota	skin	0.134225148122189
Marmota_marmota	small intestine	0.25194097563647
Marmota_marmota	soft tissue sarcoma	0.319287132943495
Marmota_marmota	testicular	0.0258900858613501
Marmota_marmota	thyroid	0.272304383103883
Marmota_marmota	urothelial	0.323905423839291
Marmota_marmota	uterine	0.148539337990584
Megaderma_lyra	all	0.210751631037227
Megaderma_lyra	bladder	0.269323835279903
Megaderma_lyra	breast	0.178298532018973
Megaderma_lyra	central nervous system	0.190054869540734
Megaderma_lyra	colon	0.187485717532965
Megaderma_lyra	colorectal	0.218616259334669
Megaderma_lyra	endometrial	0.16313887726984
Megaderma_lyra	gastric	0.203358903201194
Megaderma_lyra	glioma	0.225349743732224
Megaderma_lyra	head and neck	0.218507078924391
Megaderma_lyra	hepatocellular	0.237657978793254
Megaderma_lyra	intestine	0.191215459374054
Megaderma_lyra	kidney	0.304186824187846
Megaderma_lyra	leukaemia	0.143365765128208
Megaderma_lyra	liver	0.248985978321152
Megaderma_lyra	lung	0.282384876096472
Megaderma_lyra	lymphoma	0.205992972691768
Megaderma_lyra	melanoma	0.266702602813832
Megaderma_lyra	mesothelioma	0.359202604588586
Megaderma_lyra	oesophagus	0.130606624821845
Megaderma_lyra	other tumour types	0.283024135459168
Megaderma_lyra	ovarian	0.222242031120458
Megaderma_lyra	paediatric	0.305146260149287
Megaderma_lyra	pancreas	0.143428574516234
Megaderma_lyra	prostate	0.166105085221597
Megaderma_lyra	rare other tumour types	0.0056956767179806
Megaderma_lyra	renal	0.174611239045438
Megaderma_lyra	sarcoma	0.218261289625971
Megaderma_lyra	skin	0.233823507902603
Megaderma_lyra	small intestine	0.25265961621537
Megaderma_lyra	soft tissue sarcoma	0.24804018976764
Megaderma_lyra	testicular	0.0922331400014998
Megaderma_lyra	thyroid	0.253986807048276
Megaderma_lyra	urothelial	0.24200922067057
Megaderma_lyra	uterine	0.18075588345375
Mellivora_capensis	all	0.220666936351913
Mellivora_capensis	bladder	0.240305038337276
Mellivora_capensis	breast	0.175033835335936
Mellivora_capensis	central nervous system	0.203958403461352
Mellivora_capensis	colon	0.257000053547148
Mellivora_capensis	colorectal	0.226281818052753
Mellivora_capensis	endometrial	0.175054243923315
Mellivora_capensis	gastric	0.199735161682315
Mellivora_capensis	glioma	0.244746313421438
Mellivora_capensis	head and neck	0.207206345526157
Mellivora_capensis	hepatocellular	0.228129336646753
Mellivora_capensis	intestine	0.182897753920628
Mellivora_capensis	kidney	0.388216169774611
Mellivora_capensis	leukaemia	0.132331915212728
Mellivora_capensis	liver	0.258796088444526
Mellivora_capensis	lung	0.300464634099372
Mellivora_capensis	lymphoma	0.212363192146215
Mellivora_capensis	melanoma	0.270440568454804
Mellivora_capensis	mesothelioma	0.429231387731739
Mellivora_capensis	oesophagus	0.1468287785211
Mellivora_capensis	other tumour types	0.283841278307841
Mellivora_capensis	ovarian	0.237693110623249
Mellivora_capensis	paediatric	0.310063726012263
Mellivora_capensis	pancreas	0.15412132732669
Mellivora_capensis	prostate	0.197761342331559
Mellivora_capensis	rare other tumour types	-0.0291939690669868
Mellivora_capensis	renal	0.170443482819192
Mellivora_capensis	sarcoma	0.218868273989666
Mellivora_capensis	skin	0.147792455527514
Mellivora_capensis	small intestine	0.103879742679817
Mellivora_capensis	soft tissue sarcoma	0.18884903659743
Mellivora_capensis	testicular	-0.0188174006238964
Mellivora_capensis	thyroid	0.249470707414959
Mellivora_capensis	urothelial	0.214801338417736
Mellivora_capensis	uterine	0.169495979314601
Meriones_unguiculatus	all	0.20074334093865
Meriones_unguiculatus	bladder	0.241526721268086
Meriones_unguiculatus	breast	0.16688634609245
Meriones_unguiculatus	central nervous system	0.192791754429857
Meriones_unguiculatus	colon	0.227678802750588
Meriones_unguiculatus	colorectal	0.203936399770993
Meriones_unguiculatus	endometrial	0.133496047113741
Meriones_unguiculatus	gastric	0.173263645926236
Meriones_unguiculatus	glioma	0.254963283993497
Meriones_unguiculatus	head and neck	0.186193476203788
Meriones_unguiculatus	hepatocellular	0.229337848475346
Meriones_unguiculatus	intestine	0.143430857379163
Meriones_unguiculatus	kidney	0.283887114258155
Meriones_unguiculatus	leukaemia	0.11034363822146
Meriones_unguiculatus	liver	0.212291297366848
Meriones_unguiculatus	lung	0.245089577044709
Meriones_unguiculatus	lymphoma	0.182921473100238
Meriones_unguiculatus	melanoma	0.243665122491192
Meriones_unguiculatus	mesothelioma	0.365824936063508
Meriones_unguiculatus	oesophagus	0.122835027979101
Meriones_unguiculatus	other tumour types	0.241859101669715
Meriones_unguiculatus	ovarian	0.210157554173682
Meriones_unguiculatus	paediatric	0.159151501324294
Meriones_unguiculatus	pancreas	0.175568145936194
Meriones_unguiculatus	prostate	0.141659783834487
Meriones_unguiculatus	rare other tumour types	-0.0931244913178027
Meriones_unguiculatus	renal	0.150954500433882
Meriones_unguiculatus	sarcoma	0.218668521916525
Meriones_unguiculatus	skin	0.124137403143121
Meriones_unguiculatus	small intestine	0.14110609051864
Meriones_unguiculatus	soft tissue sarcoma	0.320615956731788
Meriones_unguiculatus	testicular	0.0367416553577655
Meriones_unguiculatus	thyroid	0.206252633134673
Meriones_unguiculatus	urothelial	0.302801230244276
Meriones_unguiculatus	uterine	0.185171380213261
Mesocricetus_auratus	all	0.192014960817858
Mesocricetus_auratus	bladder	0.230993561258158
Mesocricetus_auratus	breast	0.167636557542614
Mesocricetus_auratus	central nervous system	0.179825861100062
Mesocricetus_auratus	colon	0.233214000988621
Mesocricetus_auratus	colorectal	0.18941301002342
Mesocricetus_auratus	endometrial	0.123759486049959
Mesocricetus_auratus	gastric	0.183760999165438
Mesocricetus_auratus	glioma	0.237740857778408
Mesocricetus_auratus	head and neck	0.190102302965619
Mesocricetus_auratus	hepatocellular	0.231982681807038
Mesocricetus_auratus	intestine	0.155290438915548
Mesocricetus_auratus	kidney	0.343400473059053
Mesocricetus_auratus	leukaemia	0.107941274173177
Mesocricetus_auratus	liver	0.20148342060974
Mesocricetus_auratus	lung	0.228867404139931
Mesocricetus_auratus	lymphoma	0.179853238165737
Mesocricetus_auratus	melanoma	0.231159435155204
Mesocricetus_auratus	mesothelioma	0.366126900787129
Mesocricetus_auratus	oesophagus	0.106184624128212
Mesocricetus_auratus	other tumour types	0.254560434600655
Mesocricetus_auratus	ovarian	0.199767330905043
Mesocricetus_auratus	paediatric	0.138991609463394
Mesocricetus_auratus	pancreas	0.14247380787592
Mesocricetus_auratus	prostate	0.130540061041663
Mesocricetus_auratus	rare other tumour types	0.0553378219627959
Mesocricetus_auratus	renal	0.135997467620188
Mesocricetus_auratus	sarcoma	0.207038763764724
Mesocricetus_auratus	skin	0.177143576494071
Mesocricetus_auratus	small intestine	0.173355437911323
Mesocricetus_auratus	soft tissue sarcoma	0.361474924005552
Mesocricetus_auratus	testicular	-0.00859927148032401
Mesocricetus_auratus	thyroid	0.216041410292318
Mesocricetus_auratus	urothelial	0.260792530276698
Mesocricetus_auratus	uterine	0.150037588858974
Mesoplodon_bidens	all	0.201130523002438
Mesoplodon_bidens	bladder	0.235047811259421
Mesoplodon_bidens	breast	0.158451906436749
Mesoplodon_bidens	central nervous system	0.186723812556982
Mesoplodon_bidens	colon	0.256659907853785
Mesoplodon_bidens	colorectal	0.225158875980427
Mesoplodon_bidens	endometrial	0.144545806735557
Mesoplodon_bidens	gastric	0.191438084251796
Mesoplodon_bidens	glioma	0.202705727522603
Mesoplodon_bidens	head and neck	0.231247787735701
Mesoplodon_bidens	hepatocellular	0.21756052757603
Mesoplodon_bidens	intestine	0.178375440826542
Mesoplodon_bidens	kidney	0.284284146085388
Mesoplodon_bidens	leukaemia	0.128753285558054
Mesoplodon_bidens	liver	0.232824187684313
Mesoplodon_bidens	lung	0.260502325980356
Mesoplodon_bidens	lymphoma	0.202012001147043
Mesoplodon_bidens	melanoma	0.247835833876241
Mesoplodon_bidens	mesothelioma	0.295072218049734
Mesoplodon_bidens	oesophagus	0.109714509533707
Mesoplodon_bidens	other tumour types	0.24907475899472
Mesoplodon_bidens	ovarian	0.222314453045129
Mesoplodon_bidens	paediatric	0.339410144499885
Mesoplodon_bidens	pancreas	0.194781924620253
Mesoplodon_bidens	prostate	0.174342287272677
Mesoplodon_bidens	rare other tumour types	-0.292232028530235
Mesoplodon_bidens	renal	0.120185730106444
Mesoplodon_bidens	sarcoma	0.180942309518652
Mesoplodon_bidens	skin	0.177460819220966
Mesoplodon_bidens	small intestine	0.211537978075233
Mesoplodon_bidens	soft tissue sarcoma	0.196130373312879
Mesoplodon_bidens	testicular	0.0033604443583347
Mesoplodon_bidens	thyroid	0.262772621787206
Mesoplodon_bidens	urothelial	0.239393411893341
Mesoplodon_bidens	uterine	0.162491154996999
Microcebus_murinus	all	0.314250097935205
Microcebus_murinus	bladder	0.347791521428416
Microcebus_murinus	breast	0.299307501692409
Microcebus_murinus	central nervous system	0.260064767253994
Microcebus_murinus	colon	0.364977123881104
Microcebus_murinus	colorectal	0.326590374888593
Microcebus_murinus	endometrial	0.265967384492632
Microcebus_murinus	gastric	0.32579227718463
Microcebus_murinus	glioma	0.325869553502034
Microcebus_murinus	head and neck	0.334527086427165
Microcebus_murinus	hepatocellular	0.37756834265165
Microcebus_murinus	intestine	0.300351494674215
Microcebus_murinus	kidney	0.386623224241666
Microcebus_murinus	leukaemia	0.219370207815635
Microcebus_murinus	liver	0.257146369304964
Microcebus_murinus	lung	0.371146278961658
Microcebus_murinus	lymphoma	0.294757900608664
Microcebus_murinus	melanoma	0.371342804734187
Microcebus_murinus	mesothelioma	0.514487146090705
Microcebus_murinus	oesophagus	0.296586890685032
Microcebus_murinus	other tumour types	0.41512212602502
Microcebus_murinus	ovarian	0.350190501975981
Microcebus_murinus	paediatric	0.299166641759898
Microcebus_murinus	pancreas	0.300924887233111
Microcebus_murinus	prostate	0.237513879641179
Microcebus_murinus	rare other tumour types	0.292428309184876
Microcebus_murinus	renal	0.288514106316011
Microcebus_murinus	sarcoma	0.311280577758687
Microcebus_murinus	skin	0.336338924168309
Microcebus_murinus	small intestine	0.234363734294491
Microcebus_murinus	soft tissue sarcoma	0.337100521902675
Microcebus_murinus	testicular	0.153212214904892
Microcebus_murinus	thyroid	0.367886220347613
Microcebus_murinus	urothelial	0.373365017682868
Microcebus_murinus	uterine	0.229021947325761
Microgale_talazaci	all	0.197845504122006
Microgale_talazaci	bladder	0.209451061226241
Microgale_talazaci	breast	0.154024631243251
Microgale_talazaci	central nervous system	0.179308032595537
Microgale_talazaci	colon	0.269457143656058
Microgale_talazaci	colorectal	0.194802391348542
Microgale_talazaci	endometrial	0.147188845096304
Microgale_talazaci	gastric	0.182933730590285
Microgale_talazaci	glioma	0.212802420691381
Microgale_talazaci	head and neck	0.176477422125757
Microgale_talazaci	hepatocellular	0.209026841207773
Microgale_talazaci	intestine	0.158900371829149
Microgale_talazaci	kidney	0.376562710216711
Microgale_talazaci	leukaemia	0.132362088296631
Microgale_talazaci	liver	0.244713116380149
Microgale_talazaci	lung	0.272732679809883
Microgale_talazaci	lymphoma	0.183665222166148
Microgale_talazaci	melanoma	0.242382262684456
Microgale_talazaci	mesothelioma	0.297503939526283
Microgale_talazaci	oesophagus	0.0933921743082995
Microgale_talazaci	other tumour types	0.228428934830938
Microgale_talazaci	ovarian	0.190050694522331
Microgale_talazaci	paediatric	0.167046556626456
Microgale_talazaci	pancreas	0.0863384479987735
Microgale_talazaci	prostate	0.144917696523272
Microgale_talazaci	rare other tumour types	-0.288801071160583
Microgale_talazaci	renal	0.17411536993253
Microgale_talazaci	sarcoma	0.205917076320743
Microgale_talazaci	skin	0.146799557972949
Microgale_talazaci	small intestine	0.244875166009913
Microgale_talazaci	soft tissue sarcoma	0.285382193911264
Microgale_talazaci	testicular	0.000633235183532874
Microgale_talazaci	thyroid	0.205459275599409
Microgale_talazaci	urothelial	0.211793530143575
Microgale_talazaci	uterine	0.142670843571808
Micronycteris_hirsuta	all	0.198477572428831
Micronycteris_hirsuta	bladder	0.22666624031117
Micronycteris_hirsuta	breast	0.157208431242817
Micronycteris_hirsuta	central nervous system	0.187564713916502
Micronycteris_hirsuta	colon	0.222591743241522
Micronycteris_hirsuta	colorectal	0.213934643825951
Micronycteris_hirsuta	endometrial	0.140372408462914
Micronycteris_hirsuta	gastric	0.179932614277651
Micronycteris_hirsuta	glioma	0.220942620262174
Micronycteris_hirsuta	head and neck	0.215944387512413
Micronycteris_hirsuta	hepatocellular	0.22854383076482
Micronycteris_hirsuta	intestine	0.178001421114685
Micronycteris_hirsuta	kidney	0.266424783792911
Micronycteris_hirsuta	leukaemia	0.144043531031652
Micronycteris_hirsuta	liver	0.16186446795445
Micronycteris_hirsuta	lung	0.25480242465298
Micronycteris_hirsuta	lymphoma	0.186947962266819
Micronycteris_hirsuta	melanoma	0.257116310561976
Micronycteris_hirsuta	mesothelioma	0.387233022747239
Micronycteris_hirsuta	oesophagus	0.155436053153404
Micronycteris_hirsuta	other tumour types	0.258008048971451
Micronycteris_hirsuta	ovarian	0.213013965185912
Micronycteris_hirsuta	paediatric	0.291825615405049
Micronycteris_hirsuta	pancreas	0.20013903000992
Micronycteris_hirsuta	prostate	0.156580589825319
Micronycteris_hirsuta	rare other tumour types	-0.203729974912383
Micronycteris_hirsuta	renal	0.154393835646733
Micronycteris_hirsuta	sarcoma	0.195954467710861
Micronycteris_hirsuta	skin	0.166718702500909
Micronycteris_hirsuta	small intestine	0.17077320845507
Micronycteris_hirsuta	soft tissue sarcoma	0.165104337839187
Micronycteris_hirsuta	testicular	0.106521329434064
Micronycteris_hirsuta	thyroid	0.229867152418096
Micronycteris_hirsuta	urothelial	0.253260620456204
Micronycteris_hirsuta	uterine	0.184539521507595
Microtus_ochrogaster	all	0.199947818782591
Microtus_ochrogaster	bladder	0.255047791996827
Microtus_ochrogaster	breast	0.158253752276355
Microtus_ochrogaster	central nervous system	0.193585122455391
Microtus_ochrogaster	colon	0.238532566424688
Microtus_ochrogaster	colorectal	0.198961336170852
Microtus_ochrogaster	endometrial	0.14548170956176
Microtus_ochrogaster	gastric	0.191430589503973
Microtus_ochrogaster	glioma	0.248738089736016
Microtus_ochrogaster	head and neck	0.184924849460557
Microtus_ochrogaster	hepatocellular	0.22785719841853
Microtus_ochrogaster	intestine	0.161699937199707
Microtus_ochrogaster	kidney	0.305787306273344
Microtus_ochrogaster	leukaemia	0.147642675578317
Microtus_ochrogaster	liver	0.12939222236941
Microtus_ochrogaster	lung	0.248484486462437
Microtus_ochrogaster	lymphoma	0.187443425659776
Microtus_ochrogaster	melanoma	0.242782931689578
Microtus_ochrogaster	mesothelioma	0.361825262935922
Microtus_ochrogaster	oesophagus	0.136647674551514
Microtus_ochrogaster	other tumour types	0.254491205880915
Microtus_ochrogaster	ovarian	0.195220443315326
Microtus_ochrogaster	paediatric	0.151720088412894
Microtus_ochrogaster	pancreas	0.195519082578492
Microtus_ochrogaster	prostate	0.132700047251301
Microtus_ochrogaster	rare other tumour types	-0.0684097484107005
Microtus_ochrogaster	renal	0.151282125947782
Microtus_ochrogaster	sarcoma	0.2129519032685
Microtus_ochrogaster	skin	0.147780570187444
Microtus_ochrogaster	small intestine	0.223474981731152
Microtus_ochrogaster	soft tissue sarcoma	0.251101690707665
Microtus_ochrogaster	testicular	-0.0556425610803354
Microtus_ochrogaster	thyroid	0.220600050447713
Microtus_ochrogaster	urothelial	0.288817332984739
Microtus_ochrogaster	uterine	0.129533859504578
Miniopterus_natalensis	all	0.206158488658767
Miniopterus_natalensis	bladder	0.239219762774434
Miniopterus_natalensis	breast	0.186363805147793
Miniopterus_natalensis	central nervous system	0.19422272678563
Miniopterus_natalensis	colon	0.223707611590667
Miniopterus_natalensis	colorectal	0.201047980430453
Miniopterus_natalensis	endometrial	0.176630430109163
Miniopterus_natalensis	gastric	0.208191315128036
Miniopterus_natalensis	glioma	0.214063111854554
Miniopterus_natalensis	head and neck	0.179550022140732
Miniopterus_natalensis	hepatocellular	0.196489842891148
Miniopterus_natalensis	intestine	0.150653753329867
Miniopterus_natalensis	kidney	0.250788378993906
Miniopterus_natalensis	leukaemia	0.145697031871976
Miniopterus_natalensis	liver	0.269781094258384
Miniopterus_natalensis	lung	0.258472547871006
Miniopterus_natalensis	lymphoma	0.18281413797436
Miniopterus_natalensis	melanoma	0.260187125675879
Miniopterus_natalensis	mesothelioma	0.389495322734881
Miniopterus_natalensis	oesophagus	0.162332849065252
Miniopterus_natalensis	other tumour types	0.246407279598538
Miniopterus_natalensis	ovarian	0.209471348662817
Miniopterus_natalensis	paediatric	0.289578117915144
Miniopterus_natalensis	pancreas	0.142312792018926
Miniopterus_natalensis	prostate	0.159516240483875
Miniopterus_natalensis	rare other tumour types	-0.0841244499353373
Miniopterus_natalensis	renal	0.129408318352114
Miniopterus_natalensis	sarcoma	0.218637802778167
Miniopterus_natalensis	skin	0.163610000397422
Miniopterus_natalensis	small intestine	0.0663780348193726
Miniopterus_natalensis	soft tissue sarcoma	0.117928852619902
Miniopterus_natalensis	testicular	0.0917631975609928
Miniopterus_natalensis	thyroid	0.237451706049587
Miniopterus_natalensis	urothelial	0.272985417260823
Miniopterus_natalensis	uterine	0.154466916561803
Miniopterus_schreibersii	all	0.209277094972595
Miniopterus_schreibersii	bladder	0.251461431938368
Miniopterus_schreibersii	breast	0.181452464185646
Miniopterus_schreibersii	central nervous system	0.2116916697296
Miniopterus_schreibersii	colon	0.223836515909025
Miniopterus_schreibersii	colorectal	0.205258279725442
Miniopterus_schreibersii	endometrial	0.169945547915103
Miniopterus_schreibersii	gastric	0.211902331842608
Miniopterus_schreibersii	glioma	0.218561051624192
Miniopterus_schreibersii	head and neck	0.1817293476368
Miniopterus_schreibersii	hepatocellular	0.203506980640436
Miniopterus_schreibersii	intestine	0.160671049647251
Miniopterus_schreibersii	kidney	0.242655214193407
Miniopterus_schreibersii	leukaemia	0.145298119507545
Miniopterus_schreibersii	liver	0.271018932649758
Miniopterus_schreibersii	lung	0.265915334901172
Miniopterus_schreibersii	lymphoma	0.194550775426897
Miniopterus_schreibersii	melanoma	0.260949520247803
Miniopterus_schreibersii	mesothelioma	0.396827665580495
Miniopterus_schreibersii	oesophagus	0.16535352133433
Miniopterus_schreibersii	other tumour types	0.244396084165371
Miniopterus_schreibersii	ovarian	0.20780686081874
Miniopterus_schreibersii	paediatric	0.319161891225998
Miniopterus_schreibersii	pancreas	0.160482619556909
Miniopterus_schreibersii	prostate	0.160555777985473
Miniopterus_schreibersii	rare other tumour types	-0.31939602518522
Miniopterus_schreibersii	renal	0.144850622531689
Miniopterus_schreibersii	sarcoma	0.223373146744436
Miniopterus_schreibersii	skin	0.17333580390616
Miniopterus_schreibersii	small intestine	0.0931781039856216
Miniopterus_schreibersii	soft tissue sarcoma	0.137506955787579
Miniopterus_schreibersii	testicular	0.117690402022484
Miniopterus_schreibersii	thyroid	0.242640074746019
Miniopterus_schreibersii	urothelial	0.260439750688521
Miniopterus_schreibersii	uterine	0.159087084740186
Mirounga_angustirostris	all	0.216838957656968
Mirounga_angustirostris	bladder	0.221539887997139
Mirounga_angustirostris	breast	0.179707703631313
Mirounga_angustirostris	central nervous system	0.166779926115177
Mirounga_angustirostris	colon	0.234678519661559
Mirounga_angustirostris	colorectal	0.228898348939135
Mirounga_angustirostris	endometrial	0.165905510022243
Mirounga_angustirostris	gastric	0.194917581208947
Mirounga_angustirostris	glioma	0.22296557578431
Mirounga_angustirostris	head and neck	0.229364755479447
Mirounga_angustirostris	hepatocellular	0.23061768560193
Mirounga_angustirostris	intestine	0.154316087927938
Mirounga_angustirostris	kidney	0.324378592359835
Mirounga_angustirostris	leukaemia	0.166210460937801
Mirounga_angustirostris	liver	0.252520130243914
Mirounga_angustirostris	lung	0.29707026203456
Mirounga_angustirostris	lymphoma	0.206373052753906
Mirounga_angustirostris	melanoma	0.267040910538664
Mirounga_angustirostris	mesothelioma	0.35787899062224
Mirounga_angustirostris	oesophagus	0.102717082500054
Mirounga_angustirostris	other tumour types	0.292213573489981
Mirounga_angustirostris	ovarian	0.238450911093675
Mirounga_angustirostris	paediatric	0.302430582283077
Mirounga_angustirostris	pancreas	0.0890653808353936
Mirounga_angustirostris	prostate	0.188627477145214
Mirounga_angustirostris	rare other tumour types	-0.146841307098128
Mirounga_angustirostris	renal	0.198227127268551
Mirounga_angustirostris	sarcoma	0.221037688977706
Mirounga_angustirostris	skin	0.136716299569865
Mirounga_angustirostris	small intestine	0.133156062462917
Mirounga_angustirostris	soft tissue sarcoma	0.0808478927027289
Mirounga_angustirostris	testicular	0.000681613476674125
Mirounga_angustirostris	thyroid	0.251261464073281
Mirounga_angustirostris	urothelial	0.235016526208531
Mirounga_angustirostris	uterine	0.166787296515492
Mirza_coquereli	all	0.31781336360793
Mirza_coquereli	bladder	0.367265904499918
Mirza_coquereli	breast	0.299674765756016
Mirza_coquereli	central nervous system	0.283494060232145
Mirza_coquereli	colon	0.372315459527516
Mirza_coquereli	colorectal	0.330371431877768
Mirza_coquereli	endometrial	0.270029310272903
Mirza_coquereli	gastric	0.332235874375689
Mirza_coquereli	glioma	0.333539641826587
Mirza_coquereli	head and neck	0.373224576166664
Mirza_coquereli	hepatocellular	0.382668659775503
Mirza_coquereli	intestine	0.287309106581155
Mirza_coquereli	kidney	0.413872593823179
Mirza_coquereli	leukaemia	0.223697790249124
Mirza_coquereli	liver	0.255226078612839
